date;errorcode;nb
23012022;67;82
23012022;53;71
23012022;7;37
23012022;57;37
23012022;56;15
23012022;52;12
23012022;40;11
23012022;3;11
23012022;34;9
23012022;48;5
23012022;65;2
23012022;61;2
23012022;16;1
23012022;14;1
24012022;0;17066492
24012022;24;365429
24012022;10;47327
24012022;1;16111
24012022;8;15678
24012022;2;14315
24012022;17;7551
24012022;254;6203
24012022;15;5753
24012022;75;2476
24012022;5;1076
24012022;23;792
24012022;4;360
24012022;51;251
24012022;67;73
24012022;53;64
24012022;7;39
24012022;100;27
24012022;40;24
24012022;57;22
24012022;156;10
24012022;56;9
24012022;52;8
24012022;3;6
24012022;48;5
24012022;35;5
24012022;16;5
24012022;34;3
24012022;61;2
24012022;14;2
25012022;0;17737932
25012022;24;521466
25012022;10;120370
25012022;2;18030
25012022;8;16192
25012022;1;14349
25012022;17;7760
25012022;254;6257
25012022;15;6236
25012022;75;2298
25012022;5;971
25012022;23;863
25012022;4;398
25012022;51;316
25012022;40;247
25012022;67;96
25012022;156;87
25012022;53;81
25012022;100;49
25012022;57;34
25012022;7;32
25012022;56;28
25012022;48;13
25012022;3;10
25012022;34;7
25012022;52;5
25012022;16;5
25012022;155;4
25012022;35;3
25012022;61;1
25012022;14;1
26012022;0;16514575
26012022;24;663971
26012022;10;156581
26012022;8;18456
26012022;2;13888
26012022;1;13259
26012022;17;8426
26012022;254;6820
26012022;15;6374
26012022;75;2347
26012022;23;797
26012022;5;746
26012022;4;654
26012022;51;334
26012022;40;105
26012022;53;103
26012022;67;75
26012022;7;58
26012022;57;37
26012022;56;21
26012022;100;16
26012022;52;7
26012022;14;5
26012022;3;4
26012022;48;3
26012022;35;2
26012022;34;2
26012022;156;2
26012022;61;1
26012022;16;1
27012022;0;17015668
27012022;24;390346
27012022;10;30635
27012022;1;19936
27012022;8;15949
27012022;2;14943
27012022;17;7866
27012022;254;6234
27012022;15;6125
27012022;75;2467
27012022;5;940
27012022;23;777
27012022;4;523
27012022;51;281
27012022;53;96
27012022;67;63
27012022;7;42
27012022;100;30
27012022;3;23
27012022;57;21
27012022;40;18
27012022;56;13
27012022;48;12
27012022;52;10
27012022;14;10
27012022;61;6
27012022;16;5
27012022;35;2
27012022;34;2
27012022;21;1
28012022;0;16850168
28012022;24;533293
28012022;10;30985
28012022;1;16579
28012022;8;16048
28012022;2;14568
28012022;17;8205
28012022;15;6072
28012022;254;5963
28012022;75;2385
28012022;5;998
28012022;23;774
28012022;4;406
28012022;51;282
28012022;100;137
28012022;53;68
28012022;67;67
28012022;7;43
28012022;57;32
28012022;40;26
28012022;255;24
28012022;3;19
28012022;56;16
28012022;34;8
28012022;48;7
28012022;52;5
28012022;16;3
28012022;14;3
28012022;61;2
28012022;156;1
29012022;0;16151802
29012022;24;492943
29012022;10;30862
29012022;8;15079
29012022;1;14665
29012022;2;12713
29012022;17;8289
29012022;254;6214
29012022;15;6207
29012022;75;2203
29012022;23;776
29012022;5;450
29012022;51;244
29012022;4;238
29012022;100;107
29012022;53;98
29012022;67;84
29012022;156;45
29012022;40;41
29012022;56;40
29012022;57;33
29012022;7;26
29012022;34;19
29012022;61;8
29012022;52;6
29012022;35;6
29012022;3;6
29012022;14;6
29012022;16;3
29012022;215;2
29012022;48;1
30012022;0;15549668
30012022;24;369358
30012022;10;18836
30012022;8;13853
30012022;1;12572
30012022;2;12332
30012022;17;7929
30012022;254;6071
30012022;15;5939
30012022;75;2275
30012022;23;751
30012022;5;323
30012022;51;249
30012022;4;144
30012022;156;129
30012022;53;85
30012022;67;68
30012022;100;51
30012022;7;45
30012022;40;30
30012022;57;28
30012022;34;17
30012022;3;10
30012022;61;9
30012022;56;8
30012022;48;7
30012022;14;7
30012022;52;5
30012022;155;3
30012022;16;2
30012022;21;1
31012022;0;18991378
31012022;24;344967
31012022;10;34572
31012022;2;23430
31012022;1;16864
31012022;8;14422
31012022;17;8121
31012022;254;7706
31012022;15;5626
31012022;75;2718
31012022;5;1256
31012022;23;783
31012022;4;374
31012022;51;284
31012022;53;104
31012022;67;65
31012022;7;56
31012022;57;53
31012022;40;23
31012022;100;23
31012022;3;14
31012022;52;11
31012022;56;8
31012022;34;7
31012022;156;7
31012022;16;5
31012022;61;3
31012022;35;3
31012022;14;3
31012022;48;2
31012022;216;1
31012022;155;1
01022022;0;17089183
01022022;24;1222905
01022022;8;100255
01022022;10;42458
01022022;1;29455
01022022;2;15992
01022022;17;12833
01022022;15;8951
01022022;254;7302
01022022;75;2479
01022022;23;1704
01022022;51;1064
01022022;5;889
01022022;4;180
01022022;57;113
01022022;53;109
01022022;67;58
01022022;7;50
01022022;100;29
01022022;255;20
01022022;40;16
01022022;34;14
01022022;3;14
01022022;52;13
01022022;56;11
01022022;48;7
01022022;61;6
01022022;35;6
01022022;156;5
01022022;16;2
02022022;0;16816451
02022022;24;719764
02022022;8;52553
02022022;1;43478
02022022;10;35175
02022022;2;13536
02022022;17;8809
02022022;15;7148
02022022;254;6534
02022022;5;3967
02022022;75;2555
02022022;23;968
02022022;51;901
02022022;4;656
02022022;53;103
02022022;156;84
02022022;67;78
02022022;57;64
02022022;7;54
02022022;40;51
02022022;56;26
02022022;34;21
02022022;100;20
02022022;61;13
02022022;52;8
02022022;3;8
02022022;16;6
02022022;48;5
02022022;218;2
02022022;63;1
02022022;35;1
02022022;14;1
03022022;0;18158709
03022022;24;1099883
03022022;8;170141
03022022;10;50864
03022022;1;21423
03022022;2;15404
03022022;17;14125
03022022;15;8841
03022022;254;7220
03022022;75;2665
03022022;23;924
03022022;51;584
03022022;5;458
03022022;57;172
03022022;4;157
03022022;53;96
03022022;67;75
03022022;7;59
03022022;40;56
03022022;48;39
03022022;56;19
03022022;3;18
03022022;100;16
03022022;34;14
03022022;156;12
03022022;61;10
03022022;52;4
03022022;35;4
03022022;16;4
03022022;14;4
04022022;0;17353895
04022022;24;517393
04022022;10;54176
04022022;1;19097
04022022;8;13568
04022022;2;13499
04022022;17;8570
04022022;254;7028
04022022;15;5863
04022022;75;4564
04022022;35;3486
04022022;5;1465
04022022;23;808
04022022;4;386
04022022;51;254
04022022;67;93
04022022;100;82
04022022;56;72
04022022;53;69
04022022;34;66
04022022;7;48
04022022;40;43
04022022;57;29
04022022;255;25
04022022;48;14
04022022;218;13
04022022;3;10
04022022;16;10
04022022;61;8
04022022;52;7
04022022;214;5
04022022;14;4
04022022;156;1
05022022;0;14960788
05022022;24;291114
05022022;10;50765
05022022;8;12580
05022022;2;12572
05022022;1;11685
05022022;17;6839
05022022;254;5651
05022022;15;5630
05022022;75;5528
05022022;156;4681
05022022;23;966
05022022;51;290
05022022;5;206
05022022;100;132
05022022;53;87
05022022;67;66
05022022;4;54
05022022;34;53
05022022;40;48
05022022;7;44
05022022;57;30
05022022;56;14
05022022;52;12
05022022;3;11
05022022;48;7
05022022;35;7
05022022;61;6
05022022;155;4
05022022;14;3
05022022;65;2
05022022;16;1
06022022;0;17202905
06022022;24;446505
06022022;10;22566
06022022;8;15298
06022022;2;14026
06022022;1;13056
06022022;17;8486
06022022;254;6669
06022022;15;6191
06022022;75;5270
06022022;23;936
06022022;5;263
06022022;51;238
06022022;53;90
06022022;67;70
06022022;7;63
06022022;4;58
06022022;100;44
06022022;34;39
06022022;57;38
06022022;40;22
06022022;56;10
06022022;3;10
06022022;61;9
06022022;52;7
06022022;48;6
06022022;156;6
06022022;14;4
06022022;35;2
06022022;16;1
07022022;0;15753413
07022022;24;328406
07022022;10;32811
07022022;1;14158
07022022;8;13019
07022022;2;11700
07022022;17;7738
07022022;254;5903
07022022;15;5613
07022022;75;4603
07022022;23;857
07022022;5;549
07022022;51;239
07022022;4;169
07022022;53;92
07022022;67;82
07022022;34;57
07022022;7;50
07022022;40;37
07022022;57;25
07022022;56;21
07022022;100;21
07022022;52;13
07022022;16;10
07022022;14;8
07022022;3;7
07022022;48;6
07022022;61;2
07022022;35;1
07022022;155;1
08022022;0;15775491
08022022;24;340397
08022022;10;29548
08022022;1;15412
08022022;2;12954
08022022;8;12560
08022022;17;7347
08022022;254;7074
08022022;15;5429
08022022;75;4332
08022022;23;804
08022022;5;572
08022022;51;279
08022022;4;154
08022022;34;126
08022022;40;81
08022022;53;72
08022022;7;67
08022022;67;64
08022022;57;33
08022022;156;30
08022022;255;20
08022022;48;13
08022022;56;11
08022022;100;11
08022022;3;10
08022022;52;8
08022022;35;6
08022022;14;4
08022022;16;2
08022022;61;1
09022022;0;16186525
09022022;24;351589
09022022;10;52083
09022022;1;16058
09022022;8;12674
09022022;2;12023
09022022;17;7764
09022022;254;6548
09022022;15;5461
09022022;75;4492
09022022;23;696
09022022;5;417
09022022;51;231
09022022;4;130
09022022;53;97
09022022;67;78
09022022;7;77
09022022;40;44
09022022;34;41
09022022;57;31
09022022;255;26
09022022;56;19
09022022;100;14
09022022;3;10
09022022;52;9
09022022;48;7
09022022;156;6
09022022;35;3
09022022;14;3
09022022;61;2
10022022;0;16234677
10022022;24;341446
10022022;10;52572
10022022;1;14004
10022022;8;12927
10022022;2;11916
10022022;17;7716
10022022;254;6572
10022022;15;5323
10022022;75;5066
10022022;23;761
10022022;5;285
10022022;51;247
10022022;4;147
10022022;100;135
10022022;53;91
10022022;67;61
10022022;7;57
10022022;40;36
10022022;34;27
10022022;52;18
10022022;57;17
10022022;3;16
10022022;56;8
10022022;61;7
10022022;48;5
10022022;16;3
10022022;14;3
11022022;0;16403280
11022022;24;314314
11022022;10;36279
11022022;1;17095
11022022;8;12401
11022022;2;12358
11022022;17;7650
11022022;254;6215
11022022;15;5305
11022022;75;4723
11022022;23;780
11022022;5;597
11022022;4;266
11022022;51;250
11022022;53;90
11022022;67;82
11022022;100;38
11022022;7;29
11022022;40;27
11022022;57;26
11022022;34;26
11022022;3;17
11022022;56;8
11022022;52;7
11022022;61;4
11022022;48;1
11022022;35;1
11022022;16;1
12022022;0;15992984
12022022;24;317423
12022022;10;34873
12022022;1;12936
12022022;2;12431
12022022;8;12396
12022022;17;7767
12022022;254;6491
12022022;15;5360
12022022;75;5006
12022022;23;841
12022022;5;256
12022022;51;252
12022022;100;99
12022022;53;82
12022022;4;65
12022022;67;59
12022022;7;53
12022022;57;37
12022022;40;32
12022022;255;16
12022022;3;14
12022022;35;8
12022022;34;8
12022022;52;6
12022022;61;5
12022022;56;4
12022022;48;1
12022022;156;1
12022022;14;1
13022022;0;15442984
13022022;24;312040
13022022;10;49001
13022022;8;12113
13022022;2;12001
13022022;1;11458
13022022;17;6997
13022022;254;6512
13022022;15;5317
13022022;75;4121
13022022;23;713
13022022;51;224
13022022;5;205
13022022;67;73
13022022;53;68
13022022;156;51
13022022;7;42
13022022;4;42
13022022;40;33
13022022;57;23
13022022;100;20
13022022;255;19
13022022;3;11
13022022;56;10
13022022;52;8
13022022;61;4
13022022;16;4
13022022;34;2
13022022;155;1
13022022;11;1
14022022;0;16757686
14022022;24;304491
14022022;10;43144
14022022;1;16103
14022022;8;12962
14022022;2;12177
14022022;17;7843
14022022;254;7498
14022022;15;5257
14022022;75;5125
14022022;23;986
14022022;5;599
14022022;51;261
14022022;4;153
14022022;67;71
14022022;53;61
14022022;7;60
14022022;40;34
14022022;57;22
14022022;100;21
14022022;3;14
14022022;56;12
14022022;16;8
14022022;52;7
14022022;156;6
14022022;61;3
14022022;34;3
14022022;14;3
14022022;48;2
14022022;35;2
15022022;0;16065955
15022022;24;335525
15022022;10;34965
15022022;1;14944
15022022;8;12311
15022022;2;11971
15022022;17;7675
15022022;254;6940
15022022;75;6540
15022022;15;5387
15022022;23;825
15022022;5;715
15022022;51;278
15022022;4;131
15022022;53;90
15022022;67;62
15022022;57;36
15022022;7;35
15022022;40;27
15022022;34;13
15022022;3;13
15022022;255;13
15022022;52;11
15022022;100;10
15022022;56;8
15022022;48;4
15022022;14;3
15022022;35;2
15022022;16;1
16022022;0;16072241
16022022;24;337113
16022022;10;54903
16022022;1;15069
16022022;8;11884
16022022;2;11717
16022022;17;8005
16022022;254;6202
16022022;15;5287
16022022;75;4688
16022022;23;799
16022022;5;467
16022022;51;273
16022022;4;110
16022022;67;78
16022022;53;67
16022022;7;55
16022022;40;31
16022022;57;21
16022022;34;20
16022022;3;19
16022022;56;13
16022022;100;11
16022022;52;6
16022022;61;5
16022022;35;4
16022022;48;3
16022022;16;3
16022022;14;3
16022022;218;1
17022022;0;16171195
17022022;24;316429
17022022;10;32714
17022022;1;14270
17022022;8;12532
17022022;2;11677
17022022;17;7938
17022022;15;5540
17022022;254;5150
17022022;75;4315
17022022;23;761
17022022;5;471
17022022;51;258
17022022;4;136
17022022;53;94
17022022;100;68
17022022;67;66
17022022;7;58
17022022;40;25
17022022;34;24
17022022;57;20
17022022;3;15
17022022;156;9
17022022;52;6
17022022;56;5
17022022;14;4
17022022;61;3
17022022;48;2
17022022;35;2
17022022;155;1
18022022;0;16210211
18022022;24;343424
18022022;10;60071
18022022;1;14991
18022022;8;11816
18022022;2;11613
18022022;17;7922
18022022;254;5641
18022022;15;5305
18022022;75;4707
18022022;23;852
18022022;5;490
18022022;51;226
18022022;4;159
18022022;100;100
18022022;67;79
18022022;53;79
18022022;7;41
18022022;57;30
18022022;40;18
18022022;56;15
18022022;14;12
18022022;52;7
18022022;3;7
18022022;61;5
18022022;34;5
18022022;16;3
18022022;48;2
18022022;218;2
19022022;0;15863596
19022022;24;319035
19022022;10;42980
19022022;1;13526
19022022;8;13141
19022022;2;13089
19022022;17;7847
19022022;254;5647
19022022;15;5264
19022022;75;4875
19022022;23;783
19022022;5;277
19022022;51;248
19022022;67;69
19022022;4;66
19022022;53;60
19022022;7;29
19022022;40;27
19022022;34;25
19022022;57;24
19022022;100;23
19022022;56;12
19022022;61;9
19022022;3;9
19022022;35;6
19022022;52;5
19022022;156;2
19022022;16;1
20022022;0;15087725
20022022;24;310582
20022022;10;43860
20022022;2;14172
20022022;8;14026
20022022;1;11794
20022022;17;7013
20022022;254;5859
20022022;15;5221
20022022;75;4102
20022022;23;704
20022022;51;229
20022022;5;215
20022022;53;86
20022022;67;83
20022022;7;46
20022022;4;33
20022022;34;31
20022022;57;22
20022022;40;22
20022022;100;16
20022022;14;12
20022022;61;11
20022022;52;9
20022022;156;9
20022022;56;8
20022022;3;7
20022022;48;4
20022022;16;1
21022022;0;16473836
21022022;24;273310
21022022;10;37165
21022022;1;17836
21022022;2;12265
21022022;8;11874
21022022;17;7803
21022022;254;6135
21022022;75;5433
21022022;15;5151
21022022;23;830
21022022;5;705
21022022;51;282
21022022;4;167
21022022;53;109
21022022;7;64
21022022;67;63
21022022;34;41
21022022;156;34
21022022;57;26
21022022;40;18
21022022;100;12
21022022;56;11
21022022;3;10
21022022;52;5
21022022;14;5
21022022;61;4
21022022;155;1
22022022;0;16501091
22022022;24;372567
22022022;10;52034
22022022;1;40453
22022022;2;12959
22022022;8;12221
22022022;17;7631
22022022;254;6157
22022022;75;5846
22022022;15;5381
22022022;23;785
22022022;5;684
22022022;51;259
22022022;4;142
22022022;53;71
22022022;156;69
22022022;67;66
22022022;7;57
22022022;34;53
22022022;40;49
22022022;57;23
22022022;48;15
22022022;100;15
22022022;3;11
22022022;56;10
22022022;52;10
22022022;35;6
22022022;61;5
22022022;215;2
22022022;218;1
23022022;0;16241674
23022022;24;390493
23022022;10;57449
23022022;1;15274
23022022;2;13247
23022022;8;12610
23022022;17;7385
23022022;254;6419
23022022;15;5384
23022022;75;5124
23022022;23;816
23022022;5;482
23022022;51;264
23022022;53;104
23022022;4;99
23022022;67;64
23022022;40;62
23022022;34;59
23022022;7;34
23022022;57;16
23022022;156;15
23022022;3;12
23022022;100;11
23022022;56;9
23022022;52;8
23022022;48;8
23022022;35;7
23022022;63;6
23022022;61;5
23022022;218;1
23022022;16;1
23022022;14;1
24022022;0;16071980
24022022;24;542307
24022022;10;38361
24022022;8;13629
24022022;2;13335
24022022;1;13298
24022022;17;7825
24022022;254;6854
24022022;15;5388
24022022;75;4661
24022022;23;803
24022022;5;311
24022022;51;276
24022022;100;105
24022022;53;100
24022022;4;92
24022022;67;73
24022022;40;56
24022022;7;51
24022022;34;42
24022022;57;31
24022022;61;21
24022022;156;16
24022022;56;15
24022022;52;12
24022022;3;12
24022022;48;8
24022022;35;8
24022022;14;2
24022022;218;1
24022022;16;1
25022022;0;16059757
25022022;24;344994
25022022;10;34268
25022022;1;14089
25022022;2;13585
25022022;8;12963
25022022;17;7599
25022022;254;6130
25022022;15;5433
25022022;75;5090
25022022;23;782
25022022;5;417
25022022;51;245
25022022;100;159
25022022;53;110
25022022;4;92
25022022;67;76
25022022;34;34
25022022;7;33
25022022;57;33
25022022;40;31
25022022;56;18
25022022;3;8
25022022;52;7
25022022;61;4
25022022;48;2
25022022;218;2
25022022;35;1
25022022;14;1
26022022;0;16092274
26022022;24;348490
26022022;10;41124
26022022;2;14141
26022022;8;12878
26022022;1;12601
26022022;17;7891
26022022;75;5904
26022022;254;5446
26022022;15;5404
26022022;23;775
26022022;51;457
26022022;5;189
26022022;100;118
26022022;53;109
26022022;67;69
26022022;57;56
26022022;7;39
26022022;4;34
26022022;56;23
26022022;40;15
26022022;52;12
26022022;3;9
26022022;61;6
26022022;16;5
26022022;35;4
26022022;156;4
26022022;14;3
26022022;48;2
26022022;218;1
26022022;11;1
27022022;0;15095281
27022022;24;345381
27022022;10;37802
27022022;2;14674
27022022;8;12946
27022022;1;11355
27022022;17;6968
27022022;15;5541
27022022;254;5373
27022022;75;4778
27022022;67;1780
27022022;23;747
27022022;51;251
27022022;5;137
27022022;100;126
27022022;53;79
27022022;7;62
27022022;156;32
27022022;57;29
27022022;4;21
27022022;40;16
27022022;56;12
27022022;3;8
27022022;52;7
27022022;34;4
27022022;61;2
27022022;218;2
27022022;48;1
27022022;255;1
27022022;16;1
27022022;155;1
28022022;0;17448914
28022022;24;311466
28022022;10;64740
28022022;2;15825
28022022;1;15628
28022022;8;12583
28022022;17;7650
28022022;75;7374
28022022;254;6152
28022022;15;5439
28022022;23;742
28022022;5;565
28022022;51;240
28022022;67;156
28022022;4;114
28022022;53;105
28022022;7;74
28022022;100;33
28022022;40;30
28022022;57;23
28022022;156;18
28022022;3;11
28022022;56;7
28022022;52;6
28022022;61;3
28022022;21;3
28022022;16;3
28022022;14;2
28022022;48;1
01032022;0;16493160
01032022;24;476595
01032022;10;31897
01032022;1;15506
01032022;2;14189
01032022;8;13936
01032022;17;7660
01032022;75;6190
01032022;254;5918
01032022;15;5524
01032022;5;947
01032022;23;831
01032022;51;270
01032022;53;112
01032022;156;96
01032022;4;94
01032022;40;73
01032022;67;57
01032022;7;37
01032022;57;23
01032022;100;20
01032022;52;10
01032022;3;9
01032022;34;7
01032022;56;6
01032022;35;6
01032022;61;4
01032022;16;3
01032022;48;2
02032022;0;16176233
02032022;24;355609
02032022;10;45814
02032022;1;17081
02032022;8;14578
02032022;2;14004
02032022;17;8228
02032022;254;7269
02032022;15;5876
02032022;75;5676
02032022;23;800
02032022;5;754
02032022;4;359
02032022;51;320
02032022;156;122
02032022;53;93
02032022;67;85
02032022;7;81
02032022;57;34
02032022;40;21
02032022;52;13
02032022;3;13
02032022;56;10
02032022;100;9
02032022;14;6
02032022;48;4
02032022;61;3
02032022;35;2
02032022;16;2
02032022;34;1
02032022;255;1
02032022;155;1
03032022;0;16275910
03032022;24;382475
03032022;10;43511
03032022;1;15314
03032022;2;13510
03032022;8;12961
03032022;254;8116
03032022;17;7680
03032022;75;5799
03032022;15;5345
03032022;23;886
03032022;4;446
03032022;5;357
03032022;51;285
03032022;53;97
03032022;7;66
03032022;67;53
03032022;40;28
03032022;57;24
03032022;100;19
03032022;56;16
03032022;3;11
03032022;61;6
03032022;52;4
03032022;156;4
03032022;14;4
03032022;48;3
03032022;34;2
03032022;35;1
04032022;0;16650674
04032022;24;322267
04032022;10;42826
04032022;1;15661
04032022;2;13874
04032022;8;12367
04032022;17;7937
04032022;254;7871
04032022;15;5480
04032022;75;5384
04032022;23;826
04032022;5;589
04032022;51;270
04032022;4;219
04032022;53;104
04032022;67;70
04032022;34;70
04032022;7;50
04032022;40;42
04032022;57;26
04032022;100;12
04032022;52;11
04032022;3;11
04032022;56;9
04032022;61;7
04032022;14;6
04032022;48;4
04032022;255;1
04032022;156;1
05032022;0;15975750
05032022;24;382468
05032022;10;56904
05032022;1;15931
05032022;8;13088
05032022;2;13022
05032022;17;7736
05032022;254;6742
05032022;75;5619
05032022;15;5385
05032022;23;723
05032022;5;299
05032022;51;233
05032022;53;97
05032022;67;70
05032022;4;68
05032022;57;46
05032022;7;38
05032022;34;21
05032022;100;20
05032022;40;18
05032022;52;16
05032022;56;13
05032022;35;7
05032022;14;6
05032022;61;4
05032022;3;4
06032022;0;15128122
06032022;24;274503
06032022;10;26047
06032022;1;13280
06032022;8;12154
06032022;2;12035
06032022;17;7017
06032022;15;5603
06032022;254;5581
06032022;75;4149
06032022;23;705
06032022;51;258
06032022;5;222
06032022;53;91
06032022;67;77
06032022;40;55
06032022;4;47
06032022;57;29
06032022;7;23
06032022;156;18
06032022;100;13
06032022;3;10
06032022;34;9
06032022;52;8
06032022;56;7
06032022;35;3
06032022;48;2
06032022;14;2
06032022;61;1
06032022;16;1
07032022;0;16598869
07032022;24;191158
07032022;10;42643
07032022;1;17357
07032022;2;12847
07032022;8;12144
07032022;17;7449
07032022;254;6627
07032022;75;5487
07032022;15;5151
07032022;23;798
07032022;5;617
07032022;51;291
07032022;4;136
07032022;53;80
07032022;67;72
07032022;156;58
07032022;7;56
07032022;57;28
07032022;100;25
07032022;40;21
07032022;255;21
07032022;56;14
07032022;3;14
07032022;34;9
07032022;52;6
07032022;48;6
07032022;14;4
07032022;63;1
07032022;61;1
07032022;35;1
07032022;155;1
08032022;0;17268506
08032022;24;217560
08032022;10;40285
08032022;1;17260
08032022;2;12856
08032022;8;12591
08032022;17;7840
08032022;254;7025
08032022;15;5357
08032022;75;5265
08032022;23;842
08032022;5;679
08032022;51;287
08032022;4;124
08032022;53;94
08032022;67;55
08032022;7;50
08032022;40;50
08032022;57;45
08032022;34;24
08032022;3;19
08032022;156;16
08032022;100;15
08032022;56;10
08032022;52;6
08032022;35;6
08032022;16;5
08032022;48;4
08032022;14;4
08032022;61;1
09032022;0;16004513
09032022;24;208280
09032022;10;34442
09032022;1;15774
09032022;2;12874
09032022;8;11961
09032022;17;8155
09032022;254;7213
09032022;75;6148
09032022;15;5419
09032022;23;765
09032022;5;412
09032022;51;247
09032022;4;111
09032022;53;85
09032022;67;75
09032022;7;61
09032022;34;43
09032022;40;41
09032022;57;27
09032022;14;18
09032022;3;13
09032022;35;10
09032022;56;8
09032022;48;6
09032022;100;5
09032022;16;2
09032022;61;1
09032022;52;1
10032022;0;15238167
10032022;24;232827
10032022;10;47594
10032022;1;15375
10032022;2;13723
10032022;8;11818
10032022;17;7469
10032022;254;6374
10032022;15;5254
10032022;75;4477
10032022;23;662
10032022;5;440
10032022;51;212
10032022;4;148
10032022;7;113
10032022;53;96
10032022;67;59
10032022;57;43
10032022;40;42
10032022;34;22
10032022;56;12
10032022;3;12
10032022;35;8
10032022;52;6
10032022;14;5
10032022;61;4
10032022;48;3
10032022;16;3
10032022;100;3
10032022;214;1
10032022;156;1
10032022;155;1
11032022;0;15227556
11032022;24;309371
11032022;2;36104
11032022;10;34269
11032022;1;15696
11032022;8;12142
11032022;17;8127
11032022;254;7009
11032022;15;5448
11032022;75;4274
11032022;23;671
11032022;5;546
11032022;51;212
11032022;4;126
11032022;67;82
11032022;53;71
11032022;7;51
11032022;40;51
11032022;57;42
11032022;100;34
11032022;3;17
11032022;156;17
11032022;56;10
11032022;52;4
11032022;35;4
11032022;61;3
11032022;48;2
11032022;16;2
11032022;34;1
11032022;14;1
12032022;0;15384897
12032022;24;397151
12032022;10;45873
12032022;2;17523
12032022;1;14924
12032022;8;12646
12032022;17;7344
12032022;254;5836
12032022;15;5268
12032022;75;4437
12032022;23;672
12032022;5;506
12032022;51;242
12032022;4;110
12032022;53;85
12032022;67;77
12032022;40;44
12032022;7;42
12032022;57;32
12032022;3;16
12032022;100;12
12032022;35;9
12032022;56;8
12032022;52;5
12032022;61;4
12032022;34;2
12032022;156;2
12032022;14;2
12032022;66;1
12032022;255;1
13032022;0;15178114
13032022;24;348239
13032022;10;20622
13032022;2;14638
13032022;1;13929
13032022;8;12894
13032022;17;7569
13032022;254;6381
13032022;15;5471
13032022;75;3699
13032022;23;713
13032022;51;236
13032022;5;225
13032022;53;90
13032022;67;84
13032022;7;71
13032022;156;71
13032022;4;36
13032022;57;20
13032022;40;19
13032022;56;16
13032022;100;14
13032022;61;11
13032022;3;10
13032022;52;4
13032022;14;2
13032022;48;1
13032022;34;1
14032022;0;15668108
14032022;24;319365
14032022;10;42694
14032022;1;18526
14032022;2;12803
14032022;8;12185
14032022;17;7290
14032022;254;6363
14032022;15;5075
14032022;75;4604
14032022;5;1474
14032022;23;803
14032022;4;276
14032022;51;245
14032022;53;128
14032022;67;65
14032022;40;28
14032022;7;25
14032022;57;19
14032022;56;18
14032022;52;15
14032022;3;11
14032022;100;10
14032022;14;5
14032022;61;4
14032022;48;3
14032022;34;3
14032022;35;2
14032022;156;1
15032022;0;15822016
15032022;24;306058
15032022;10;143081
15032022;1;15299
15032022;2;12834
15032022;8;11757
15032022;17;7175
15032022;254;6126
15032022;15;5134
15032022;75;5014
15032022;23;765
15032022;5;706
15032022;51;241
15032022;156;113
15032022;53;108
15032022;67;83
15032022;4;83
15032022;40;69
15032022;7;36
15032022;100;33
15032022;57;20
15032022;56;9
15032022;52;9
15032022;35;9
15032022;3;8
15032022;61;6
15032022;48;6
15032022;34;3
15032022;14;3
15032022;11;2
15032022;215;1
16032022;0;15848916
16032022;24;363727
16032022;10;33216
16032022;1;17121
16032022;2;12361
16032022;8;11664
16032022;17;7933
16032022;254;6194
16032022;15;5395
16032022;75;4394
16032022;23;813
16032022;5;603
16032022;51;227
16032022;4;111
16032022;53;91
16032022;67;61
16032022;7;39
16032022;57;30
16032022;40;30
16032022;34;22
16032022;100;15
16032022;156;10
16032022;56;9
16032022;52;8
16032022;3;8
16032022;48;7
16032022;61;5
16032022;35;4
16032022;14;3
17032022;0;16187563
17032022;24;354569
17032022;10;45399
17032022;1;14775
17032022;2;12695
17032022;8;12055
17032022;17;7709
17032022;254;6381
17032022;15;5399
17032022;75;3233
17032022;23;693
17032022;5;464
17032022;51;231
17032022;4;110
17032022;53;98
17032022;67;69
17032022;7;51
17032022;40;35
17032022;34;20
17032022;255;20
17032022;57;16
17032022;56;14
17032022;3;12
17032022;100;10
17032022;61;6
17032022;52;5
17032022;35;4
17032022;214;3
17032022;16;2
17032022;156;2
17032022;14;2
17032022;48;1
17032022;218;1
18032022;0;15056272
18032022;24;316910
18032022;2;45065
18032022;10;43646
18032022;1;17803
18032022;8;13295
18032022;17;7182
18032022;254;6359
18032022;15;5570
18032022;75;2155
18032022;48;1921
18032022;23;803
18032022;255;697
18032022;5;652
18032022;51;295
18032022;216;225
18032022;4;150
18032022;53;96
18032022;67;76
18032022;40;75
18032022;7;52
18032022;57;46
18032022;156;35
18032022;56;27
18032022;100;17
18032022;3;13
18032022;34;9
18032022;61;4
18032022;52;2
18032022;16;1
18032022;14;1
19032022;0;15872456
19032022;24;409053
19032022;10;39213
19032022;1;16035
19032022;2;14233
19032022;8;12179
19032022;17;7677
19032022;254;6434
19032022;15;5157
19032022;75;2339
19032022;40;2200
19032022;255;1778
19032022;23;714
19032022;51;255
19032022;5;255
19032022;53;110
19032022;100;95
19032022;67;78
19032022;48;68
19032022;57;48
19032022;4;47
19032022;7;42
19032022;56;17
19032022;216;12
19032022;3;8
19032022;35;7
19032022;34;7
19032022;61;5
19032022;218;2
19032022;16;1
19032022;14;1
20032022;0;14932472
